xxx@MacBookPro quoto % clear






























































xxx@MacBookPro quoto % python3 -m http.server 8332
::ffff:127.0.0.1 - - [22/Jul/2026 13:10:48] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 13:11:18] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 13:11:18] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 13:12:13] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 13:12:13] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 13:12:49] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 13:12:49] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:20:58] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:20:59] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:20:59] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:20:59] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:21:07] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:21:07] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:33:59] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:33:59] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:34:00] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:34:00] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:34:00] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:34:00] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:34:01] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:34:01] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:34:01] "GET / HTTP/1.1" 304 -
::ffff:192.168.1.189 - - [22/Jul/2026 17:34:45] code 400, message Bad request version ('\\x13\\x01\\x13\\x03\\x13\\x02À+À/Ì©Ì¨À,À0À')
::ffff:192.168.1.189 - - [22/Jul/2026 17:34:45] "\x16\x03\x01\x07M\x01\x00\x07I\x03\x03ì©­%ÖWÔU\x91è5\x894¹'¯¤\\¨ypÀÙm\x9f[AAØØ,\x9f Fï\x9cÁ\x97îÂ\x17¨\x90ÅN\x82;b\x11µ\x11¹2¢b;¨G¢ã$üÔ\x00\x9f\x00 \x13\x01\x13\x03\x13\x02À+À/Ì©Ì¨À,À0À" 400 -
::ffff:192.168.1.189 - - [22/Jul/2026 17:35:12] code 400, message Bad request version ('\\x13\\x01\\x13\\x03\\x13\\x02À+À/Ì©Ì¨À,À0À')
::ffff:192.168.1.189 - - [22/Jul/2026 17:35:12] "\x16\x03\x01\x07M\x01\x00\x07I\x03\x03*£õ\x0bîör\x85û÷ô\x06.È\x9bÁ\x06óÅ¢,\x9d\x0fhFW1¿\x87Ï\x07( \x84'\x1c'\x15\x0b}\x02ýôèî\x1cä\x7f@F9þ Ìixà&}®môÃÊò\x00 \x13\x01\x13\x03\x13\x02À+À/Ì©Ì¨À,À0À" 400 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:36:37] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:36:37] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:36:45] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:36:45] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:36:55] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:36:55] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:12] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:12] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:16] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:16] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:19] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:19] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:28] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:28] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:35] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:35] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:44] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:44] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:44] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:44] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:50] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:37:50] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:38:29] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:38:29] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:38:30] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:38:30] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:38:30] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:38:30] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:38:30] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:38:30] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:38:42] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:38:42] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:38:50] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:38:50] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:39:09] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:39:09] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:39:38] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:39:39] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:19] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:19] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:20] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:20] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:37] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:37] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:38] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:38] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:38] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:38] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:38] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:39] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:51] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:51] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:42:51] "GET /bg1.jpg HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:28] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:28] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:28] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:28] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:28] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:28] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:28] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:38] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:38] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:38] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:45] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:45] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:45] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:45] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:45] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:45] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:45] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:45] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:46] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:46] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:46] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:43:46] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:44:33] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:44:33] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:44:33] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:44:34] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:44:34] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:44:34] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:44:34] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:46:10] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:46:10] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:46:10] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:46:36] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:46:36] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:46:36] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:04] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:04] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:04] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:05] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:05] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:05] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:05] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:30] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:30] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:36] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:36] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:36] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:37] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:37] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:47:37] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:50:54] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:50:54] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:50:54] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:50:57] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:50:57] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:50:58] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:50:58] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:51:06] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:51:06] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:52:08] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:52:08] "GET /main.js HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:52:08] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:52:08] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:52:27] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:52:27] "GET /main.js HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:52:27] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:56:04] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:56:04] "GET /main.js HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:56:04] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:56:04] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:56:27] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:56:27] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:58:35] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:58:35] "GET /main.js HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:58:35] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:58:35] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:58:45] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:58:45] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:58:50] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 17:58:50] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:01:39] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:01:39] "GET /main.js HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:01:39] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:01:39] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:01:50] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:01:50] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:02:21] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:02:21] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:09] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:09] "GET /main.js HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:09] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:12] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:12] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:13] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:13] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:13] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:13] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:30] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:30] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:37] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:37] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:37] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:42] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:42] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:53] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:53] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:58] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:03:58] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:04:00] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:04:00] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:04:00] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:04:00] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:04:12] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:04:12] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:04:47] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:04:47] "GET /main.js HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:04:47] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:05:18] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:05:18] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:06:00] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:06:01] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:06:01] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:06:07] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:06:07] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:06:07] "GET /main.js HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:06:37] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:06:37] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:07:06] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:07:06] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:07:15] "GET / HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:07:15] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:07:21] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:07:21] "GET /main.css HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:08:48] "GET / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:08:48] "GET /main.js HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:08:48] "GET /main.css HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:08:48] "GET /bg1.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [22/Jul/2026 18:08:59] "GET / HTTP/1.1" 304 -
